sample,model,response_time,transcription,accuracy
069dffa1-e47f-4393-80c7-021403fdf853.wav,groq-whisper-large-v3-turbo,0.35, CCK 606,0.0
069dffa1-e47f-4393-80c7-021403fdf853.wav,elevenlabs,0.56,CCK 606.,0.0
069dffa1-e47f-4393-80c7-021403fdf853.wav,fal,1.2,CCK 606,0.0
069dffa1-e47f-4393-80c7-021403fdf853.wav,speechmatics,0.0,,0.0
069dffa1-e47f-4393-80c7-021403fdf853.wav,openai-gpt-4o-transcribe,0.66,CCK606.,0.0
069dffa1-e47f-4393-80c7-021403fdf853.wav,latice,0.35,CCK-606,0.0
,,,,
06fe2288-660c-434a-91d2-d0d813291b70.wav,deepgram-nova-3,5.32,Mikäs sun sähköpostiosoite on? Aaikloud piste com Eli selina. Mariaaaikloud piste com Joo,0.0
06fe2288-660c-434a-91d2-d0d813291b70.wav,gladia,1.97,Mikäs sun sähköposti on? selina.maaria-a at icloud.com,0.0
06fe2288-660c-434a-91d2-d0d813291b70.wav,google-latest_long,2.76,Mikäs sun sähköpostiosoite on selina.maria alaviiva a f icloud.com eli selina.marja alaviiva a@laur.com joo.,0.0
06fe2288-660c-434a-91d2-d0d813291b70.wav,groq-whisper-large-v3,0.45, Mikä sun sähköposti on? selina.maaria-a at icloud.com,0.0
06fe2288-660c-434a-91d2-d0d813291b70.wav,groq-whisper-large-v3-turbo,0.47, Mikäs sun sähköpostio on? Selina.maaria-a at icloud.com Eli selina.maaria-a at icloud.com Joo.,0.0
06fe2288-660c-434a-91d2-d0d813291b70.wav,elevenlabs,1.55,"Mikäs sun sähköpostiosoite on? Ää, selina piste maaria alaviiva a ät icloud piste com. Eli, selina piste maarja_alaviiva_a ät icloud piste com. Joo.",0.0
06fe2288-660c-434a-91d2-d0d813291b70.wav,fal,1.37,Mikäs sun sähköposti on? selina.maaria-a@icloud.com,0.0
06fe2288-660c-434a-91d2-d0d813291b70.wav,speechmatics,0.0,,0.0
06fe2288-660c-434a-91d2-d0d813291b70.wav,openai-gpt-4o-transcribe,1.01,Mikäs sun sähköpostiosoite on? Selina.maaria_a@icloud.com.,0.0
06fe2288-660c-434a-91d2-d0d813291b70.wav,latice,0.71,"Mikäs sun sähköpalkki onko se? Öööm, selina.maaria-aicloud.com. Eli selina.maaria-aicloud.com. Joo.",0.0
,,,,
076c9d70-b7e1-4fe3-88b8-45766b89abb5.wav,deepgram-nova-3,0.98,,0.0
076c9d70-b7e1-4fe3-88b8-45766b89abb5.wav,gladia,302.07,VBK 742.,0.0
076c9d70-b7e1-4fe3-88b8-45766b89abb5.wav,google-latest_long,0.59,vpk742,0.0
076c9d70-b7e1-4fe3-88b8-45766b89abb5.wav,groq-whisper-large-v3,0.31, VBK 742,0.0
076c9d70-b7e1-4fe3-88b8-45766b89abb5.wav,groq-whisper-large-v3-turbo,0.23, FBK seittamenn Elja Cox.,0.0
076c9d70-b7e1-4fe3-88b8-45766b89abb5.wav,elevenlabs,0.59,VPK seittemän neljä kaks.,0.0
076c9d70-b7e1-4fe3-88b8-45766b89abb5.wav,fal,1.07,WPK 7420.,0.0
076c9d70-b7e1-4fe3-88b8-45766b89abb5.wav,speechmatics,0.0,,0.0
076c9d70-b7e1-4fe3-88b8-45766b89abb5.wav,openai-gpt-4o-transcribe,1.04,VPK742.,0.0
076c9d70-b7e1-4fe3-88b8-45766b89abb5.wav,latice,0.37,VPK-742,0.0
,,,,
07794c70-187d-4d8a-b19b-5f904a3c29fc.wav,deepgram-nova-3,3.9,"B, E, B, kahdeksantuhatta kahdeksan",0.0
07794c70-187d-4d8a-b19b-5f904a3c29fc.wav,gladia,0.92,"B, B, B, 8, 0, 8.",0.0
07794c70-187d-4d8a-b19b-5f904a3c29fc.wav,google-latest_long,0.67,B b808,0.0
07794c70-187d-4d8a-b19b-5f904a3c29fc.wav,groq-whisper-large-v3,0.36, BBB808,0.0
07794c70-187d-4d8a-b19b-5f904a3c29fc.wav,groq-whisper-large-v3-turbo,0.25," B, B, B, 808.",0.0
07794c70-187d-4d8a-b19b-5f904a3c29fc.wav,elevenlabs,0.54,VVB 808.,0.0
07794c70-187d-4d8a-b19b-5f904a3c29fc.wav,fal,1.2,B-B-B-8-0-8,0.0
07794c70-187d-4d8a-b19b-5f904a3c29fc.wav,speechmatics,0.0,,0.0
07794c70-187d-4d8a-b19b-5f904a3c29fc.wav,openai-gpt-4o-transcribe,0.95,BEB808.,0.0
07794c70-187d-4d8a-b19b-5f904a3c29fc.wav,latice,0.36,B-b-b... 8 0 8,0.0
,,,,
0783e675-86d8-4611-8029-85d82a58f135.wav,deepgram-nova-3,5.21,Guutublavet Z sata.,0.0
0783e675-86d8-4611-8029-85d82a58f135.wav,gladia,1.29,G-W-Z-100,0.0
0783e675-86d8-4611-8029-85d82a58f135.wav,google-latest_long,0.66,Go tupla v z.,0.0
0783e675-86d8-4611-8029-85d82a58f135.wav,groq-whisper-large-v3,0.33, Youtube-laveet set sata.,0.0
0783e675-86d8-4611-8029-85d82a58f135.wav,groq-whisper-large-v3-turbo,0.42, Gu tupla veet set sata.,0.0
0783e675-86d8-4611-8029-85d82a58f135.wav,elevenlabs,0.52,GWZ100.,0.0
0783e675-86d8-4611-8029-85d82a58f135.wav,fal,1.16,"G, W, Z, 100.",0.0
0783e675-86d8-4611-8029-85d82a58f135.wav,speechmatics,0.0,,0.0
0783e675-86d8-4611-8029-85d82a58f135.wav,openai-gpt-4o-transcribe,0.76,Guutopla VZ100.,0.0
0783e675-86d8-4611-8029-85d82a58f135.wav,latice,0.35,...GWZ-100,0.0
,,,,
0809c876-17f7-442f-af1d-e05d3494ca8e.wav,deepgram-nova-3,2.55,"Mikä sun sähköpostiosoite on? Nora. Laakso73mail piste com Eli nora. Laakso73mail piste com Joo, Hotmail, joo.",0.0
0809c876-17f7-442f-af1d-e05d3494ca8e.wav,gladia,1.58,"Mikä sun sähköpostiosoite on? nora.laakso07shotmail.com Eli nora.laakso07shotmail.com Joo, Hotmail, joo.",0.0
0809c876-17f7-442f-af1d-e05d3494ca8e.wav,google-latest_long,1.56,Mikä sun sähköpostiosoite on? eli noora.laakso 07 hotmail.com Joo Stockman,0.0
0809c876-17f7-442f-af1d-e05d3494ca8e.wav,groq-whisper-large-v3,0.48," Mikä sun sähköpostiosoite on? noora.laakso07.com Eli noora.laakso07.com Joo, hotmail joo.",0.0
0809c876-17f7-442f-af1d-e05d3494ca8e.wav,groq-whisper-large-v3-turbo,0.36," Mikä sun sähköpostiosoite on? Noora.laakso07.hotmail.com Eli noora.laakso07.hotmail.com Joo, hotmail joo.",0.0
0809c876-17f7-442f-af1d-e05d3494ca8e.wav,elevenlabs,1.44,"Mikä sun sähköpostiosoite on? Noora piste Laakso nolla seitsemän at hotmail piste com. Eli noora piste Laakso nolla seitsemän at hotmail, hotmail piste com. Joo. Hotmail, joo.",0.0
0809c876-17f7-442f-af1d-e05d3494ca8e.wav,fal,1.47,"Mikä sun sähköpostiosoite on? Noora.laakso07@hotmail.com Eli Noora.laakso07@hotmail.com Joo, Hotmail joo.",0.0
0809c876-17f7-442f-af1d-e05d3494ca8e.wav,speechmatics,0.0,,0.0
0809c876-17f7-442f-af1d-e05d3494ca8e.wav,openai-gpt-4o-transcribe,1.05,Mikä sun sähköpostiosoite on? Noora.Laakso07@hotmail.com.,0.0
0809c876-17f7-442f-af1d-e05d3494ca8e.wav,latice,0.77,"Mä... mikä sun sähköpostiosoite on? Ööö... noora.laakso07... hotmail.com... Eli noora.laakso07... hotmail.com... Joo, hotmail joo.",0.0
,,,,
081c55bc-3859-4fbd-b945-d5bcfed2dc4c.wav,deepgram-nova-3,2.83,HLM-yhdeksänkymmentäkahdeksan kolme,0.0
081c55bc-3859-4fbd-b945-d5bcfed2dc4c.wav,gladia,1.35,HLM 983,0.0
081c55bc-3859-4fbd-b945-d5bcfed2dc4c.wav,google-latest_long,0.93,hlm983,0.0
081c55bc-3859-4fbd-b945-d5bcfed2dc4c.wav,groq-whisper-large-v3,0.33, HLM 983,0.0
081c55bc-3859-4fbd-b945-d5bcfed2dc4c.wav,groq-whisper-large-v3-turbo,0.26, HLM-YSI-KASI-KOLME,0.0
081c55bc-3859-4fbd-b945-d5bcfed2dc4c.wav,elevenlabs,0.64,Hlm ysikasi kolme.,0.0
081c55bc-3859-4fbd-b945-d5bcfed2dc4c.wav,fal,1.2,HLM 983,0.0
081c55bc-3859-4fbd-b945-d5bcfed2dc4c.wav,speechmatics,0.0,,0.0
081c55bc-3859-4fbd-b945-d5bcfed2dc4c.wav,openai-gpt-4o-transcribe,1.25,HLM983.,0.0
081c55bc-3859-4fbd-b945-d5bcfed2dc4c.wav,latice,0.37,...HLM-983.,0.0
,,,,
084d4cdf-2dcc-4811-8591-6f459d7636df.wav,deepgram-nova-3,2.87,MNN satayksitoista,0.0
084d4cdf-2dcc-4811-8591-6f459d7636df.wav,gladia,302.36,MNN 111,0.0
084d4cdf-2dcc-4811-8591-6f459d7636df.wav,google-latest_long,0.82,mnn11,0.0
084d4cdf-2dcc-4811-8591-6f459d7636df.wav,groq-whisper-large-v3,0.37, MNN 111,0.0
084d4cdf-2dcc-4811-8591-6f459d7636df.wav,groq-whisper-large-v3-turbo,0.46, MNN111,0.0
084d4cdf-2dcc-4811-8591-6f459d7636df.wav,elevenlabs,0.5,MNN 111.,0.0
084d4cdf-2dcc-4811-8591-6f459d7636df.wav,fal,11.4,MNN111,0.0
084d4cdf-2dcc-4811-8591-6f459d7636df.wav,speechmatics,0.0,,0.0
084d4cdf-2dcc-4811-8591-6f459d7636df.wav,openai-gpt-4o-transcribe,0.67,MNn 111.,0.0
084d4cdf-2dcc-4811-8591-6f459d7636df.wav,latice,0.37,MNN-111,0.0
,,,,
08d8d3df-100c-4141-a0a2-421bdce5bb53.wav,deepgram-nova-3,1.06,"S, Z, Z, neljä, neljä.",0.0
08d8d3df-100c-4141-a0a2-421bdce5bb53.wav,gladia,604.05,SZC404,0.0
08d8d3df-100c-4141-a0a2-421bdce5bb53.wav,google-latest_long,1.55,Ässä Z c404,0.0
08d8d3df-100c-4141-a0a2-421bdce5bb53.wav,groq-whisper-large-v3,0.29, SZC404,0.0
08d8d3df-100c-4141-a0a2-421bdce5bb53.wav,groq-whisper-large-v3-turbo,0.23, S Z C 404,0.0
08d8d3df-100c-4141-a0a2-421bdce5bb53.wav,elevenlabs,0.69,"Ässä, zeta, seee, neljä nolla neljä.",0.0
08d8d3df-100c-4141-a0a2-421bdce5bb53.wav,fal,1.8,SZC404,0.0
08d8d3df-100c-4141-a0a2-421bdce5bb53.wav,speechmatics,0.0,,0.0
08d8d3df-100c-4141-a0a2-421bdce5bb53.wav,openai-gpt-4o-transcribe,0.66,SZC404.,0.0
08d8d3df-100c-4141-a0a2-421bdce5bb53.wav,latice,0.36,SZC-404,0.0
,,,,
090497bb-b687-4adb-8161-58669316f649.wav,deepgram-nova-3,2.4,"Mikäs sinun sähköpostiosoitteesi oli? Juu, se on jukka. Koskinensaunalahti. Fi Oliko se jukka. Koskinensaunalahti. Fi? Oli, oli.",0.0
090497bb-b687-4adb-8161-58669316f649.wav,gladia,1.97,"Mikäs sinun sähköpostiosoitteesi oli? Juu, se on jukka.koskinen at saunalahti.fi. Oliko se jukka.koskinen at saunalahti.fi? Oli, oli.",0.0
090497bb-b687-4adb-8161-58669316f649.wav,google-latest_long,2.32,Mikä sinun sähköpostiosoitteesi oli? se on jukka.koskinen saunalahti.fi Oliko se jukka.koskin saunalahti.fi oli oli,0.0
090497bb-b687-4adb-8161-58669316f649.wav,groq-whisper-large-v3,0.52," Mikäs sinun sähköpostiosoitteesi oli? Juu, se on jukka.koskinen at saunalahti.fi Oliko se jukka.koskinen at saunalahti.fi? Oli, oli.",0.0
090497bb-b687-4adb-8161-58669316f649.wav,groq-whisper-large-v3-turbo,0.64," Mikäs sinun sähköpostiosoitteesi oli? Juu, se on jukka.koskinen at saunalahti.fi Oliko se jukka.koskinen at saunalahti.fi? Oli, oli.",0.0
090497bb-b687-4adb-8161-58669316f649.wav,elevenlabs,1.59,"Mikäs sinun sähköpostiosoitteesi oli? Juu, se on jukka piste koskinen ät saunalahti piste fi. Oliko se jukka piste koskinen ät saunalahti piste fi? Oli, oli. (kohinaa)",0.0
090497bb-b687-4adb-8161-58669316f649.wav,fal,1.45,"Mikäs sinun sähköpostiosoitteesi oli? Juu, se on jukka.koskinen@saunalahti.fi. Oliko se jukka.koskinen@saunalahti.fi? Oli, oli.",0.0
090497bb-b687-4adb-8161-58669316f649.wav,speechmatics,0.0,,0.0
090497bb-b687-4adb-8161-58669316f649.wav,openai-gpt-4o-transcribe,1.4,"Mikä sinun sähköpostiosoitteesi oli? Joo, se on jukka.koskinen@saunalahti.fi. Oliko se jukka.koskinen@saunalahti.fi? Oli, oli.",0.0
090497bb-b687-4adb-8161-58669316f649.wav,latice,0.83,"Mikäs sinun sähköpostiosoitteensi oli? Juu, se on jukka.koskinen at saunalahti.fi. Oliko se jukka.koskinen at saunalahti.fi? Oli, oli.",0.0
,,,,
09109eb1-0f35-4486-9771-689f6531538a.wav,deepgram-nova-3,2.35,"Mikä sun nimi oli? Timo Malkasaari. Malkasaari. Joo, anteeksi kuulinko oikein? Sanoitko Timo Malkasaari? Joo.",0.0
09109eb1-0f35-4486-9771-689f6531538a.wav,gladia,1.6,"Mikä sun nimi oli? Timo Malkasaari. Timo Malkasaari. Joo, anteeksi, kuulinko oikein? Sanoitko Timo Malkasaari? Joo.",0.0
09109eb1-0f35-4486-9771-689f6531538a.wav,google-latest_long,1.24,Mikä sun nimi oli? Timo Malkasaari Timo Malkasaari joo,0.0
09109eb1-0f35-4486-9771-689f6531538a.wav,groq-whisper-large-v3,0.6," Mikä sun nimi oli? Timo Malkasaari. Timo Malkasaari. Joo, anteeks kuulinko oikein? Sanoitko Timo Malkasaari? Joo.",0.0
09109eb1-0f35-4486-9771-689f6531538a.wav,groq-whisper-large-v3-turbo,0.49," Mikä sun nimi oli? Timo Malkasaari. Timo Malkasaari. Timo Malkasaari. Joo, anteeks kuulinko oikein sanoitko Timo Malkasaari? Joo.",0.0
09109eb1-0f35-4486-9771-689f6531538a.wav,elevenlabs,1.07,"Mikä sun nimi oli? Timo Malkasaari. (köhii) Timo Malkasaari. Joo, anteeks. Kuulinko oikein? Sanoitko Timo Malkasaari? Joo.",0.0
09109eb1-0f35-4486-9771-689f6531538a.wav,fal,1.39,"Mikä sun nimi oli? Timo Malkasaari. Timo Malkasaari. Joo, anteeks kuulin ku oikein sanoit ku Timo Malkasaari. Joo.",0.0
09109eb1-0f35-4486-9771-689f6531538a.wav,speechmatics,0.0,,0.0
09109eb1-0f35-4486-9771-689f6531538a.wav,openai-gpt-4o-transcribe,1.44,Mikä sun nimi oli? Timo Malkasaari.,0.0
09109eb1-0f35-4486-9771-689f6531538a.wav,latice,0.75,"Mikä sun nimi oli? – Timo Malkasaari. Öhöm, Timo Malkasaari. –Joo, anteeksi, kuulinko oikein, sanoitko Timo Malkasaari? –Joo.",0.0
,,,,
0b7acd18-c292-4b81-bd4a-5c686c1f5ba0.wav,deepgram-nova-3,2.29,"Mikä heidän sun autorekisterin rooli? Tupla V, P, K, kahdeksan, neljäkymmentäviisi. Sanotko tupla V, P, G, kahdeksansataaneljäkymmentäviisi V niinku Vasabi P P P kahdeksansataaneljäkymmentäviisi Joo",0.0
0b7acd18-c292-4b81-bd4a-5c686c1f5ba0.wav,gladia,1.89,"Jes, mikä heto on sun autorekisterimän rooli? WPK845 Okei, sanotko WPG845? Ei ku V niin ku Wasabi, P niin ku Pekka, K niin Kari 845 Okei, eli siis WPK845? Joo",0.0
0b7acd18-c292-4b81-bd4a-5c686c1f5ba0.wav,google-latest_long,3.52,Jes mikä toi sun auto rekisteri maro oli Tupla vpk845 okei g845 eiku v niinku wasabi p niinku Pekka koonikari 845 845 joo,0.0
0b7acd18-c292-4b81-bd4a-5c686c1f5ba0.wav,groq-whisper-large-v3,0.6," Jes, mikä heto on sun autorekisterimäärä oli? WPK 845 Okei, sanotko WPG 845? Ei ku V niinku Wasabi, P niinku Pekka, K niinku Kari 845 Okei, eli siis WPK 845? Joo",0.0
0b7acd18-c292-4b81-bd4a-5c686c1f5ba0.wav,groq-whisper-large-v3-turbo,0.64," Mikä on autorekisterilmää rooli? WPK845 Okei, sanotko WPG845? V niin kuin Wasabi, P niin kuin Pekka, K niin kuin Kari 845 Okei, eli siis WPK845? Joo",0.0
0b7acd18-c292-4b81-bd4a-5c686c1f5ba0.wav,elevenlabs,1.59,"Jees, mikä hiton sun auton rekisterinumero oli? WPK845. Okei, sanoitko WPG845. Eiku W niinku wasabi, P niinku Pekka, K niinku Kari, kahdeksan neljä viis. Okei eli siis WPK845. Joo.",0.0
0b7acd18-c292-4b81-bd4a-5c686c1f5ba0.wav,fal,1.61,"Jes, mikä heto on sun autorekisterimääräoli? WPK845 Okei, sanotko WPG845? Ei ku V niin ku Wasabi, P niin ku Pekka, K niin ku Kari, 845 Okei, eli siis WPK845? Joo",0.0
0b7acd18-c292-4b81-bd4a-5c686c1f5ba0.wav,speechmatics,0.0,,0.0
0b7acd18-c292-4b81-bd4a-5c686c1f5ba0.wav,openai-gpt-4o-transcribe,1.21,"Jes, mikä se autosi rekisterinumero oli?",0.0
0b7acd18-c292-4b81-bd4a-5c686c1f5ba0.wav,latice,1.0,"Jee, mikä heikoisu-autorekisterin rooli? – WPK-845. Okei, sanotko WPG-845? – Eiku, W niinkuin Wasabi, P niinkuin Pekka, K niinkuin Kari... 845. Okei, eli siis WPK-845. – Joo.",0.0
,,,,
0bc219e9-38d5-4e03-956c-b26773c6a178.wav,deepgram-nova-3,0.89,"Maija Tarmo, Aapo, yhdeksän, neljäkymmentäkaksi",0.0
0bc219e9-38d5-4e03-956c-b26773c6a178.wav,gladia,1.08,"Maija Tarmo Aapo, 942.",0.0
0bc219e9-38d5-4e03-956c-b26773c6a178.wav,google-latest_long,0.99,Maija Tarmo Aapo 942,0.0
0bc219e9-38d5-4e03-956c-b26773c6a178.wav,groq-whisper-large-v3,0.37," Maija Tarmo Aapo, 942.",0.0
0bc219e9-38d5-4e03-956c-b26773c6a178.wav,groq-whisper-large-v3-turbo,0.23, Maija Tarmo Aapo 942,0.0
0bc219e9-38d5-4e03-956c-b26773c6a178.wav,elevenlabs,0.66,Maija Tarmo Aapo yheksän neljä kaks.,0.0
0bc219e9-38d5-4e03-956c-b26773c6a178.wav,fal,1.22,"Maija Tarmo Aapo, 942.",0.0
0bc219e9-38d5-4e03-956c-b26773c6a178.wav,speechmatics,0.0,,0.0
0bc219e9-38d5-4e03-956c-b26773c6a178.wav,openai-gpt-4o-transcribe,1.26,Maija Tarmo Aapo yhdeksän neljä kaksi.,0.0
0bc219e9-38d5-4e03-956c-b26773c6a178.wav,latice,0.39,Maija-Tarmo Aapo – 9 4 2,0.0
,,,,
0c83d1aa-18b5-4219-88b6-ec683c4e1105.wav,deepgram-nova-3,2.69,Mikä sun nimi oli? Joo mä oon Ville Ruusumäki. Anteeksi kuulinko oikein? Sanoitko Ville Ruusumäki? Joo.,0.0
0c83d1aa-18b5-4219-88b6-ec683c4e1105.wav,gladia,1.86,"Mikä sun nimi oli? Joo, mä olen Ville Ruusumäki. Anteeksi, kuulinko oikein? Sanoitko Ville Ruusumäki? Joo.",0.0
0c83d1aa-18b5-4219-88b6-ec683c4e1105.wav,google-latest_long,1.91,"Mikä sun nimi oli? Öö joo, mä oon Ville ruusumäki. Anteeksi kuulinko oikein Sanoinko Ville ruusumäki joo.",0.0
0c83d1aa-18b5-4219-88b6-ec683c4e1105.wav,groq-whisper-large-v3,0.47," Mikä sun nimi oli? Joo, mä olen Ville Ruusumäki. Anteeksi, kuulinko oikein? Sanoitko Ville Ruusumäki? Joo.",0.0
0c83d1aa-18b5-4219-88b6-ec683c4e1105.wav,groq-whisper-large-v3-turbo,0.47," Mikä sun nimi oli? Joo, mä oon Ville Ruusumäki. Anteeksi, kuulinko oikein? Sanoitko Ville Ruusumäki? Joo.",0.0
0c83d1aa-18b5-4219-88b6-ec683c4e1105.wav,elevenlabs,0.97,"Mikä sun nimi oli? Öö joo mä oon Ville Ruusumäki. Anteeks kuuliniko oikein, sanoitko Ville Ruusumäki? Joo.",0.0
0c83d1aa-18b5-4219-88b6-ec683c4e1105.wav,fal,1.35,"Mikä sun nimi oli? Joo, mä olen Ville Ruusumäki. Anteeksi, kuulinko oikein? Sanoitko Ville Ruusumäki? Joo.",0.0
0c83d1aa-18b5-4219-88b6-ec683c4e1105.wav,speechmatics,0.0,,0.0
0c83d1aa-18b5-4219-88b6-ec683c4e1105.wav,openai-gpt-4o-transcribe,1.15,"Mikäs sun nimi oli? Anteeksi kuulinko oikein, sanoitko Ville Ruusumäki?",0.0
0c83d1aa-18b5-4219-88b6-ec683c4e1105.wav,latice,0.69,"Mikä sun nimi oli? Öö, joo, mä oon Ville Ruusumäki. Anteeksi, kuulinko oikein? Sanoitko Ville Ruusumäki? Joo.",0.0
,,,,
0cc57394-05ad-4ba5-8a0e-50f6e9e4940e.wav,deepgram-nova-3,0.79,,0.0
0cc57394-05ad-4ba5-8a0e-50f6e9e4940e.wav,gladia,1.09,"Luulen se, että sinun auto parvitsee tai ilmastonmulat parvitsee huolta. Ei tarvitse.",0.0
0cc57394-05ad-4ba5-8a0e-50f6e9e4940e.wav,google-latest_long,4.42,Luulis auto tarvitsee tai ilmastointilaitoksen huoltoon. Ei tarvi.,0.0
0cc57394-05ad-4ba5-8a0e-50f6e9e4940e.wav,groq-whisper-large-v3,0.57, Luuleks sä et sun autotarvitse tai ilmastonmulaat tarvitse huoltoon? Ei tarvi.,0.0
0cc57394-05ad-4ba5-8a0e-50f6e9e4940e.wav,groq-whisper-large-v3-turbo,0.27," Luuletko sinä, että sinulla auto tarvitsee tai juhlustumulaattoriksi huolta? Ei tarvitse.",0.0
0cc57394-05ad-4ba5-8a0e-50f6e9e4940e.wav,elevenlabs,0.79,"Luuleks sä et sun auto tarvitsee, tai ilmastoinnin laitteet tarvitsee huoltoa? Ei tarvi.",0.0
0cc57394-05ad-4ba5-8a0e-50f6e9e4940e.wav,fal,1.33,"Luulen se, että sinun autotarvitset tai ilmastonmulaat tarvitse huoltaa. Ei tarvitse.",0.0
0cc57394-05ad-4ba5-8a0e-50f6e9e4940e.wav,speechmatics,0.0,,0.0
0cc57394-05ad-4ba5-8a0e-50f6e9e4940e.wav,openai-gpt-4o-transcribe,0.8,"Luuliko se, että laudapalvelitse ei tarvi?",0.0
0cc57394-05ad-4ba5-8a0e-50f6e9e4940e.wav,latice,0.57,"Kuuleeko se, että se auto tarvitsee tai juhlastimulat tarvitsisi huoltoa? – Ei tarvi.",0.0
,,,,
0ce14f89-7991-4ba5-b931-89129edefeab.wav,deepgram-nova-3,1.04,SZ244,0.0
0ce14f89-7991-4ba5-b931-89129edefeab.wav,gladia,302.02,SZC 404.,0.0
0ce14f89-7991-4ba5-b931-89129edefeab.wav,google-latest_long,0.98,Ässä z c 404,0.0
0ce14f89-7991-4ba5-b931-89129edefeab.wav,groq-whisper-large-v3,0.59, SZC 404,0.0
0ce14f89-7991-4ba5-b931-89129edefeab.wav,groq-whisper-large-v3-turbo,0.37, SZC 404.,0.0
0ce14f89-7991-4ba5-b931-89129edefeab.wav,elevenlabs,0.79,"Ässä zeta seee, neljä nolla neljä.",0.0
0ce14f89-7991-4ba5-b931-89129edefeab.wav,fal,1.14,SZC 404,0.0
0ce14f89-7991-4ba5-b931-89129edefeab.wav,speechmatics,0.0,,0.0
0ce14f89-7991-4ba5-b931-89129edefeab.wav,openai-gpt-4o-transcribe,0.94,Sszczc 404.,0.0
0ce14f89-7991-4ba5-b931-89129edefeab.wav,latice,0.39,SZC-404,0.0
,,,,
0cf54e4b-c105-4f3c-9940-112ad04d6e4f.wav,deepgram-nova-3,0.98,KOS seitsemänkymmentäyhdeksän,0.0
0cf54e4b-c105-4f3c-9940-112ad04d6e4f.wav,gladia,2.7,KOS 719,0.0
0cf54e4b-c105-4f3c-9940-112ad04d6e4f.wav,google-latest_long,0.71,K os 719,0.0
0cf54e4b-c105-4f3c-9940-112ad04d6e4f.wav,groq-whisper-large-v3,0.3, KOS 719,0.0
0cf54e4b-c105-4f3c-9940-112ad04d6e4f.wav,groq-whisper-large-v3-turbo,0.32, KOS 799,0.0
0cf54e4b-c105-4f3c-9940-112ad04d6e4f.wav,elevenlabs,0.5,KOS 719.,0.0
0cf54e4b-c105-4f3c-9940-112ad04d6e4f.wav,fal,1.03,KOS 719.,0.0
0cf54e4b-c105-4f3c-9940-112ad04d6e4f.wav,speechmatics,0.0,,0.0
0cf54e4b-c105-4f3c-9940-112ad04d6e4f.wav,openai-gpt-4o-transcribe,1.4,KOS 719.,0.0
0cf54e4b-c105-4f3c-9940-112ad04d6e4f.wav,latice,0.34,KOS-79,0.0
,,,,
0d197dfa-2b33-4ee8-ad7b-4d66046b0742.wav,deepgram-nova-3,1.03,Saisinko sinun autosin kilometrimäärä? Satakaksikymmentäseitsemän nolla.,0.0
0d197dfa-2b33-4ee8-ad7b-4d66046b0742.wav,gladia,1.2,Saisinko sinun autosi kilometrin määrä? 127 000.,0.0
0d197dfa-2b33-4ee8-ad7b-4d66046b0742.wav,google-latest_long,0.96,Saisinko sinun autosi kilometrimäärä 187 000?,0.0
0d197dfa-2b33-4ee8-ad7b-4d66046b0742.wav,groq-whisper-large-v3,0.33, Saisinko sinun autosi kilometrimäärää? 127 000.,0.0
0d197dfa-2b33-4ee8-ad7b-4d66046b0742.wav,groq-whisper-large-v3-turbo,0.44, Saisinko sinun autosi kilometrin määrän? 187 000.,0.0
0d197dfa-2b33-4ee8-ad7b-4d66046b0742.wav,elevenlabs,1.2,(auton kikerrys) Saisinko sinun autosi kilometrimäärän? Satakahenskytseitsemän tuhatta. (kikerrys vaimenee),0.0
0d197dfa-2b33-4ee8-ad7b-4d66046b0742.wav,fal,1.3,Saisiko sinun autosi kilometrimäärä? 127 000,0.0
0d197dfa-2b33-4ee8-ad7b-4d66046b0742.wav,speechmatics,0.0,,0.0
0d197dfa-2b33-4ee8-ad7b-4d66046b0742.wav,openai-gpt-4o-transcribe,1.23,Saisinko sinun autosi kilometrimäärän?,0.0
0d197dfa-2b33-4ee8-ad7b-4d66046b0742.wav,latice,0.51,Säisinkö sinun autosi kilometrin määrän? 287 000,0.0
,,,,
0ecc43cb-0d1f-4ddc-aac0-bb4d18047bdb.wav,deepgram-nova-3,9.91,"Saisinko sinun kotiosoitteesi? Joo, pieni hetki. Peltotie kaksituhatta kaksisataayksitoistatuhatta kolmesataa Riihimäki. Okei. Eli se oli Peltotin kaksituhatta kaksikymmentäyksi satakolmekymmentä, Riihimäki. Joo.",0.0
0ecc43cb-0d1f-4ddc-aac0-bb4d18047bdb.wav,gladia,1.95,"Saisinko sinun kotiosoitteesi? Joo, pieni hetki. Peltotie 2211130 Riihimäki. Okei, eli se oli Peltotie 2211130 Riihimäki. Joo.",0.0
0ecc43cb-0d1f-4ddc-aac0-bb4d18047bdb.wav,google-latest_long,4.07,"Saisinko sinun kotiosoitteesi? Joo pieni hetki Peltotie 22 1130, Riihimäki Okei eli se oli peltotin 2211130 Riihimäki joo",0.0
0ecc43cb-0d1f-4ddc-aac0-bb4d18047bdb.wav,groq-whisper-large-v3,0.42," Saisinko sinun kotiosoitteesi? Joo, pieni hetki. Peltotie 2211130 Riihimäki. Okei, eli se oli Peltotie 2211130 Riihimäki. Joo.",0.0
0ecc43cb-0d1f-4ddc-aac0-bb4d18047bdb.wav,groq-whisper-large-v3-turbo,0.6," Saisitko sinun kotiosoitteesi? Joo, pieni hetki. Peltotie 2211130 Riihimäki. Okei, eli se oli Peltotie 2211130 Riihimäki? Joo.",0.0
